ID,CNumber,Target,Screen Conc(0.001),% Activity Remaining,Standard Deviation,Screen Conc(0.01),% Activity Remaining,Standard Deviation,Screen Conc(0.1),% Activity Remaining,Standard Deviation,Screen Conc(0.1-1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0-5.0),% Activity Remaining,Standard Deviation,Screen Conc(5.0-10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0-25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0-50.0),% Activity Remaining,Standard Deviation,Screen Conc(50.0),% Activity Remaining,Standard Deviation,Screen Conc(100.0),% Activity Remaining,Standard Deviation,Screen Conc(>100.0),% Activity Remaining,Standard Deviation
25356,122,PAK6,,,,0.01,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25357,122,Src,,,,0.01,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25358,122,Lck,,,,0.01,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25359,122,CSK,,,,0.01,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25360,123,BRSK2,,,,,,,,,,,,,,,,,,,5.0,58,2,10.0,87,12,,,,,,,,,,,,,,,,,,
25361,123,MELK,,,,,,,,,,,,,,,,,,,5.0,75,4,10.0,83,11,,,,,,,,,,,,,,,,,,
25362,123,CK1 delta ,,,,,,,,,,,,,,,,,,,5.0,102,2,10.0,90,10,,,,,,,,,,,,,,,,,,
25363,123,CK2,,,,,,,,,,,,,,,,,,,5.0,85,1,10.0,99,4,,,,,,,,,,,,,,,,,,
25364,123,DYRK1A,,,,,,,,,,,,,,,,,,,5.0,92,2,10.0,69,4,,,,,,,,,,,,,,,,,,
25365,123,DYRK2,,,,,,,,,,,,,,,,,,,5.0,71,1,10.0,84,3,,,,,,,,,,,,,,,,,,
25366,123,DYRK3,,,,,,,,,,,,,,,,,,,5.0,54,5,10.0,77,4,,,,,,,,,,,,,,,,,,
25367,123,NEK2a,,,,,,,,,,,,,,,,,,,5.0,90,6,10.0,89,7,,,,,,,,,,,,,,,,,,
25368,123,NEK6,,,,,,,,,,,,,,,,,,,5.0,90,3,10.0,90,3,,,,,,,,,,,,,,,,,,
25369,123,NEK7,,,,,,,,,,,,,,,,,,,5.0,77,9,10.0,97,6,,,,,,,,,,,,,,,,,,
25370,123,IKK beta ,,,,,,,,,,,,,,,,,,,5.0,74,1,10.0,118,7,,,,,,,,,,,,,,,,,,
25371,123,PIM1,,,,,,,,,,,,,,,,,,,5.0,86,7,10.0,87,0,,,,,,,,,,,,,,,,,,
25372,123,PIM2,,,,,,,,,,,,,,,,,,,5.0,65,9,10.0,101,3,,,,,,,,,,,,,,,,,,
25373,123,PIM3,,,,,,,,,,,,,,,,,,,5.0,74,2,10.0,63,8,,,,,,,,,,,,,,,,,,
25374,123,SRPK1,,,,,,,,,,,,,,,,,,,5.0,91,0,10.0,102,6,,,,,,,,,,,,,,,,,,
25375,123,MST2,,,,,,,,,,,,,,,,,,,5.0,70,8,10.0,96,5,,,,,,,,,,,,,,,,,,
25376,123,EF2K,,,,,,,,,,,,,,,,,,,5.0,75,5,10.0,116,5,,,,,,,,,,,,,,,,,,
25377,123,HIPK2,,,,,,,,,,,,,,,,,,,5.0,106,5,10.0,97,3,,,,,,,,,,,,,,,,,,
25378,123,HIPK3,,,,,,,,,,,,,,,,,,,5.0,87,2,10.0,87,7,,,,,,,,,,,,,,,,,,
25379,123,PAK4,,,,,,,,,,,,,,,,,,,5.0,64,3,10.0,94,4,,,,,,,,,,,,,,,,,,
25380,123,PAK5,,,,,,,,,,,,,,,,,,,5.0,66,1,10.0,86,2,,,,,,,,,,,,,,,,,,
25381,123,PAK6,,,,,,,,,,,,,,,,,,,5.0,63,3,10.0,85,11,,,,,,,,,,,,,,,,,,
25382,123,Src,,,,,,,,,,,,,,,,,,,5.0,83,7,10.0,84,6,,,,,,,,,,,,,,,,,,
25383,123,Lck,,,,,,,,,,,,,,,,,,,5.0,63,6,10.0,84,4,,,,,,,,,,,,,,,,,,
25384,123,CSK,,,,,,,,,,,,,,,,,,,5.0,77,6,10.0,88,12,,,,,,,,,,,,,,,,,,
25385,123,MKK1,,,,,,,,,,,,,,,,,,,5.0,66,2,10.0,24,1,,,,,,,,,,,,,,,,,,
25386,123,ERK1,,,,,,,,,,,,,,,,,,,5.0,79,2,10.0,72,5,,,,,,,,,,,,,,,,,,
25387,123,ERK2,,,,,,,,,,,,,,,,,,,5.0,81,6,10.0,68,3,,,,,,,,,,,,,,,,,,
25388,123,JNK1,,,,,,,,,,,,,,,,,,,5.0,77,1,10.0,90,2,,,,,,,,,,,,,,,,,,
25389,123,JNK2,,,,,,,,,,,,,,,,,,,5.0,84,2,10.0,73,4,,,,,,,,,,,,,,,,,,
25390,123,JNK3,,,,,,,,,,,,,,,,,,,5.0,78,2,10.0,98,4,,,,,,,,,,,,,,,,,,
25391,123,p38 alpha MAPK,,,,,,,,,,,,,,,,,,,5.0,48,1,10.0,77,6,,,,,,,,,,,,,,,,,,
25392,123,p38 beta MAPK,,,,,,,,,,,,,,,,,,,5.0,64,1,10.0,91,9,,,,,,,,,,,,,,,,,,
25393,123,p38 gamma MAPK,,,,,,,,,,,,,,,,,,,5.0,87,4,10.0,90,1,,,,,,,,,,,,,,,,,,
25394,123,p38 delta MAPK,,,,,,,,,,,,,,,,,,,5.0,96,4,10.0,93,7,,,,,,,,,,,,,,,,,,
25395,123,ERK8,,,,,,,,,,,,,,,,,,,5.0,71,4,10.0,67,3,,,,,,,,,,,,,,,,,,
25396,123,RSK1,,,,,,,,,,,,,,,,,,,5.0,94,9,10.0,83,6,,,,,,,,,,,,,,,,,,
25397,123,RSK2,,,,,,,,,,,,,,,,,,,5.0,83,0,10.0,81,1,,,,,,,,,,,,,,,,,,
25398,123,PDK1,,,,,,,,,,,,,,,,,,,5.0,91,6,10.0,77,3,,,,,,,,,,,,,,,,,,
25399,123,PKB alpha ,,,,,,,,,,,,,,,,,,,5.0,94,6,10.0,76,8,,,,,,,,,,,,,,,,,,
25400,123,PKB beta ,,,,,,,,,,,,,,,,,,,5.0,81,6,10.0,98,1,,,,,,,,,,,,,,,,,,
25401,123,SGK1,,,,,,,,,,,,,,,,,,,5.0,70,3,10.0,72,6,,,,,,,,,,,,,,,,,,
25402,123,S6K1,,,,,,,,,,,,,,,,,,,5.0,82,1,10.0,93,5,,,,,,,,,,,,,,,,,,
25403,123,PKA,,,,,,,,,,,,,,,,,,,5.0,52,0,10.0,93,5,,,,,,,,,,,,,,,,,,
25404,123,ROCK 2,,,,,,,,,,,,,,,,,,,5.0,64,5,10.0,81,6,,,,,,,,,,,,,,,,,,
25405,123,PRK2,,,,,,,,,,,,,,,,,,,5.0,97,4,10.0,85,9,,,,,,,,,,,,,,,,,,
25406,123,PKC alpha ,,,,,,,,,,,,,,,,,,,5.0,83,8,10.0,95,5,,,,,,,,,,,,,,,,,,
25407,123,PKC zeta ,,,,,,,,,,,,,,,,,,,5.0,65,4,10.0,78,2,,,,,,,,,,,,,,,,,,
25408,123,PKD1,,,,,,,,,,,,,,,,,,,5.0,73,0,10.0,77,6,,,,,,,,,,,,,,,,,,
25409,123,MSK1,,,,,,,,,,,,,,,,,,,5.0,76,5,10.0,85,7,,,,,,,,,,,,,,,,,,
25410,123,MNK1,,,,,,,,,,,,,,,,,,,5.0,56,7,10.0,78,2,,,,,,,,,,,,,,,,,,
25411,123,MNK2,,,,,,,,,,,,,,,,,,,5.0,74,1,10.0,85,8,,,,,,,,,,,,,,,,,,
25412,123,MAPKAP-K2 ,,,,,,,,,,,,,,,,,,,5.0,98,5,10.0,95,2,,,,,,,,,,,,,,,,,,
25413,123,MAPKAP-K3,,,,,,,,,,,,,,,,,,,5.0,79,2,10.0,97,15,,,,,,,,,,,,,,,,,,
25414,123,PRAK,,,,,,,,,,,,,,,,,,,5.0,67,0,10.0,92,2,,,,,,,,,,,,,,,,,,
25415,123,CAMKK alpha ,,,,,,,,,,,,,,,,,,,5.0,76,1,10.0,99,11,,,,,,,,,,,,,,,,,,
25416,123,CAMKK beta ,,,,,,,,,,,,,,,,,,,5.0,91,1,10.0,92,6,,,,,,,,,,,,,,,,,,
25417,123,CAMK1,,,,,,,,,,,,,,,,,,,5.0,81,1,10.0,69,4,,,,,,,,,,,,,,,,,,
25418,123,SmMLCK,,,,,,,,,,,,,,,,,,,5.0,81,6,10.0,95,5,,,,,,,,,,,,,,,,,,
25419,123,PHK,,,,,,,,,,,,,,,,,,,5.0,75,4,10.0,94,7,,,,,,,,,,,,,,,,,,
25420,123,CHK1,,,,,,,,,,,,,,,,,,,5.0,98,3,10.0,83,3,,,,,,,,,,,,,,,,,,
25421,123,CHK2,,,,,,,,,,,,,,,,,,,5.0,85,8,10.0,98,3,,,,,,,,,,,,,,,,,,
25422,123,GSK3 beta ,,,,,,,,,,,,,,,,,,,5.0,62,5,10.0,82,5,,,,,,,,,,,,,,,,,,
25423,123,CDK2-Cyclin A,,,,,,,,,,,,,,,,,,,5.0,89,0,10.0,86,1,,,,,,,,,,,,,,,,,,
25424,123,PLK1,,,,,,,,,,,,,,,,,,,5.0,68,8,10.0,92,7,,,,,,,,,,,,,,,,,,
25425,123,Aurora B,,,,,,,,,,,,,,,,,,,5.0,71,3,10.0,86,3,,,,,,,,,,,,,,,,,,
25426,123,Aurora C,,,,,,,,,,,,,,,,,,,5.0,87,9,10.0,88,11,,,,,,,,,,,,,,,,,,
25427,123,AMPK,,,,,,,,,,,,,,,,,,,5.0,58,6,10.0,76,12,,,,,,,,,,,,,,,,,,
25428,123,MARK3,,,,,,,,,,,,,,,,,,,5.0,82,7,10.0,95,5,,,,,,,,,,,,,,,,,,
25429,340,TAK1,,,,,,,0.1,96,12,,,,1.0,94,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25430,340,IRAK1,,,,,,,0.1,90,1,,,,1.0,79,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25431,340,IRAK4,,,,,,,0.1,80,10,,,,1.0,92,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25432,340,RIPK2,,,,,,,0.1,99,19,,,,1.0,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25433,340,OSR1,,,,,,,0.1,91,3,,,,1.0,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25434,340,TTK,,,,,,,0.1,93,4,,,,1.0,82,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25435,340,MPSK1,,,,,,,0.1,89,36,,,,1.0,72,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
25436,340,WNK1,,,,,,,0.1,89,2,,,,1.0,101,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25437,340,ULK1,,,,,,,0.1,89,9,,,,1.0,92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25438,340,ULK2,,,,,,,0.1,121,21,,,,1.0,103,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25439,340,TGFBR1,,,,,,,0.1,97,2,,,,1.0,112,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
25440,340,Src,,,,,,,0.1,89,9,,,,1.0,90,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25441,340,Lck,,,,,,,0.1,115,16,,,,1.0,96,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25442,340,MKK1,,,,,,,0.1,86,6,,,,1.0,80,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25443,340,CSK,,,,,,,0.1,83,6,,,,1.0,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25444,340,MKK2,,,,,,,0.1,92,20,,,,1.0,72,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
25445,340,YES1,,,,,,,0.1,105,9,,,,1.0,93,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25446,340,MKK6,,,,,,,0.1,79,16,,,,1.0,89,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
25447,340,ABL,,,,,,,0.1,97,4,,,,1.0,83,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25448,340,ERK1,,,,,,,0.1,104,11,,,,1.0,91,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25449,340,BTK,,,,,,,0.1,101,5,,,,1.0,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25450,340,ERK2,,,,,,,0.1,98,13,,,,1.0,104,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25451,340,JAK2,,,,,,,0.1,105,10,,,,1.0,83,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25452,340,ERK5,,,,,,,0.1,88,1,,,,1.0,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25453,340,SYK,,,,,,,0.1,112,7,,,,1.0,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25454,340,JNK1,,,,,,,0.1,106,5,,,,1.0,101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25455,340,ZAP70,,,,,,,0.1,88,3,,,,1.0,85,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25456,340,JNK2,,,,,,,0.1,99,20,,,,1.0,93,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25457,340,TIE2,,,,,,,0.1,81,9,,,,1.0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25458,340,JNK3,,,,,,,0.1,91,6,,,,1.0,91,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
25459,340,BRK,,,,,,,0.1,103,7,,,,1.0,90,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
25460,340,p38 alpha MAPK,,,,,,,0.1,96,17,,,,1.0,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25461,340,EPH-A2,,,,,,,0.1,116,1,,,,1.0,97,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25462,340,p38 beta MAPK,,,,,,,0.1,116,4,,,,1.0,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25463,340,EPH-A4,,,,,,,0.1,99,5,,,,1.0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25464,340,p38 gamma MAPK,,,,,,,0.1,91,4,,,,1.0,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25465,340,EPH-B1,,,,,,,0.1,93,4,,,,1.0,91,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25466,340,p38 delta MAPK,,,,,,,0.1,97,17,,,,1.0,99,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25467,340,EPH-B2,,,,,,,0.1,128,19,,,,1.0,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25468,340,ERK8,,,,,,,0.1,110,2,,,,1.0,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25469,340,EPH-B3,,,,,,,0.1,123,14,,,,1.0,103,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25470,340,RSK1,,,,,,,0.1,89,9,,,,1.0,69,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25471,340,EPH-B4,,,,,,,0.1,92,4,,,,1.0,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25472,340,RSK2,,,,,,,0.1,95,18,,,,1.0,82,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25473,340,FGF-R1,,,,,,,0.1,92,3,,,,1.0,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25474,340,PDK1,,,,,,,0.1,87,4,,,,1.0,87,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475,340,HER4,,,,,,,0.1,93,1,,,,1.0,87,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25476,340,PKB alpha ,,,,,,,0.1,108,9,,,,1.0,95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25477,340,IGF-1R,,,,,,,0.1,104,19,,,,1.0,87,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
25478,340,PKB beta ,,,,,,,0.1,96,14,,,,1.0,104,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25479,340,IR,,,,,,,0.1,116,21,,,,1.0,93,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25480,340,SGK1,,,,,,,0.1,91,7,,,,1.0,94,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25481,340,IRR,,,,,,,0.1,105,0,,,,1.0,89,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25482,340,S6K1,,,,,,,0.1,88,0,,,,1.0,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25483,340,TrkA,,,,,,,0.1,83,16,,,,1.0,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25484,340,PKA,,,,,,,0.1,104,9,,,,1.0,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25485,340,DDR2,,,,,,,0.1,109,27,,,,1.0,104,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
25486,340,ROCK 2,,,,,,,0.1,82,10,,,,1.0,94,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25487,340,VEGFR1,,,,,,,0.1,98,13,,,,1.0,96,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
25488,340,PRK2,,,,,,,0.1,114,15,,,,1.0,98,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
25489,340,PDGFRA,,,,,,,0.1,115,12,,,,1.0,108,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490,340,PKC alpha ,,,,,,,0.1,105,11,,,,1.0,103,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25491,340,PINK,,,,,,,0.1,96,12,,,,1.0,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25492,340,PKC gamma ,,,,,,,0.1,107,8,,,,1.0,96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25493,340,PKC zeta ,,,,,,,0.1,95,18,,,,1.0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25494,340,PKD1,,,,,,,0.1,78,7,,,,1.0,49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25495,340,STK33,,,,,,,0.1,87,0,,,,1.0,82,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25496,340,MSK1,,,,,,,0.1,88,1,,,,1.0,99,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25497,340,MNK1,,,,,,,0.1,92,8,,,,1.0,98,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25498,340,MNK2,,,,,,,0.1,107,2,,,,1.0,103,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25499,340,MAPKAP-K2 ,,,,,,,0.1,90,6,,,,1.0,95,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25500,340,MAPKAP-K3,,,,,,,0.1,94,4,,,,1.0,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25501,340,PRAK,,,,,,,0.1,90,8,,,,1.0,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25502,340,CAMKK beta ,,,,,,,0.1,61,4,,,,1.0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25503,340,CAMK1,,,,,,,0.1,90,11,,,,1.0,91,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25504,340,SmMLCK,,,,,,,0.1,75,22,,,,1.0,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25505,340,PHK,,,,,,,0.1,107,11,,,,1.0,87,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25506,340,DAPK1,,,,,,,0.1,96,4,,,,1.0,77,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25507,340,CHK1,,,,,,,0.1,93,9,,,,1.0,104,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25508,340,CHK2,,,,,,,0.1,103,1,,,,1.0,67,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25509,340,GSK3 beta ,,,,,,,0.1,98,12,,,,1.0,93,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25510,340,CDK2-Cyclin A,,,,,,,0.1,90,7,,,,1.0,92,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511,340,CDK9-Cyclin T1,,,,,,,0.1,82,4,,,,1.0,78,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25512,340,PLK1,,,,,,,0.1,4,1,,,,1.0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25513,340,Aurora A,,,,,,,0.1,88,7,,,,1.0,85,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25514,340,Aurora B,,,,,,,0.1,89,5,,,,1.0,85,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25515,340,TLK1,,,,,,,0.1,91,1,,,,1.0,95,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
25516,340,LKB1,,,,,,,0.1,89,4,,,,1.0,99,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25517,340,AMPK (hum),,,,,,,0.1,101,2,,,,1.0,97,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25518,340,MARK1,,,,,,,0.1,87,1,,,,1.0,87,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
25519,340,MARK2,,,,,,,0.1,94,3,,,,1.0,91,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25520,340,MARK3,,,,,,,0.1,102,8,,,,1.0,105,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25521,340,MARK4,,,,,,,0.1,103,11,,,,1.0,96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25522,340,BRSK1,,,,,,,0.1,93,3,,,,1.0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25523,340,BRSK2,,,,,,,0.1,78,2,,,,1.0,71,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25524,340,MELK,,,,,,,0.1,93,6,,,,1.0,68,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
25525,340,NUAK1,,,,,,,0.1,95,8,,,,1.0,92,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
25526,340,SIK2,,,,,,,0.1,84,2,,,,1.0,89,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25527,340,SIK3,,,,,,,0.1,106,13,,,,1.0,97,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25528,340,TSSK1,,,,,,,0.1,106,13,,,,1.0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25529,340,CK1 gamma 2,,,,,,,0.1,108,2,,,,1.0,88,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25530,340,CK1 delta ,,,,,,,0.1,107,10,,,,1.0,108,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25531,340,CK2,,,,,,,0.1,107,6,,,,1.0,106,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
25532,340,TTBK1,,,,,,,0.1,99,0,,,,1.0,102,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25533,340,TTBK2,,,,,,,0.1,114,17,,,,1.0,102,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25534,340,DYRK1A,,,,,,,0.1,87,3,,,,1.0,95,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25535,340,DYRK2,,,,,,,0.1,85,17,,,,1.0,72,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25536,340,DYRK3,,,,,,,0.1,100,15,,,,1.0,87,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25537,340,NEK2a,,,,,,,0.1,85,10,,,,1.0,67,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25538,340,NEK6,,,,,,,0.1,120,6,,,,1.0,111,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
25539,340,IKK beta ,,,,,,,0.1,89,3,,,,1.0,93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25540,340,IKK epsilon ,,,,,,,0.1,87,5,,,,1.0,92,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
25541,340,TBK1,,,,,,,0.1,105,19,,,,1.0,97,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25542,340,PIM1,,,,,,,0.1,90,1,,,,1.0,94,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25543,340,PIM2,,,,,,,0.1,100,8,,,,1.0,97,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25544,340,PIM3,,,,,,,0.1,99,12,,,,1.0,80,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25545,340,SRPK1,,,,,,,0.1,113,5,,,,1.0,101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25546,340,EF2K,,,,,,,0.1,101,9,,,,1.0,97,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25547,340,EIF2AK3,,,,,,,0.1,85,1,,,,1.0,58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25548,340,HIPK1,,,,,,,0.1,99,8,,,,1.0,102,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25549,340,HIPK2,,,,,,,0.1,112,12,,,,1.0,98,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25550,340,HIPK3,,,,,,,0.1,97,5,,,,1.0,95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25551,340,CLK2,,,,,,,0.1,82,19,,,,1.0,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25552,340,PAK2,,,,,,,0.1,89,3,,,,1.0,91,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
25553,340,PAK4,,,,,,,0.1,83,11,,,,1.0,94,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25554,340,PAK5,,,,,,,0.1,106,3,,,,1.0,105,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25555,340,PAK6,,,,,,,0.1,93,2,,,,1.0,105,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25556,340,MST2,,,,,,,0.1,82,15,,,,1.0,88,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25557,340,MST3,,,,,,,0.1,88,1,,,,1.0,101,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25558,340,MST4,,,,,,,0.1,96,17,,,,1.0,89,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25559,340,GCK,,,,,,,0.1,87,16,,,,1.0,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25560,340,MAP4K3,,,,,,,0.1,81,8,,,,1.0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25561,340,MAP4K5,,,,,,,0.1,84,6,,,,1.0,85,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
25562,340,MINK1,,,,,,,0.1,93,17,,,,1.0,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25563,340,MEKK1,,,,,,,0.1,106,9,,,,1.0,95,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25564,340,MLK1,,,,,,,0.1,79,4,,,,1.0,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25565,340,MLK3,,,,,,,0.1,96,7,,,,1.0,99,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
25566,340,TESK1,,,,,,,0.1,100,29,,,,1.0,93,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25567,340,TAO1,,,,,,,0.1,88,13,,,,1.0,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25568,340,ASK1,,,,,,,0.1,93,16,,,,1.0,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25569,330,TTBK2,,,,,,,,,,,,,1.0,88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25570,330,DYRK1A,,,,,,,,,,,,,1.0,105,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25571,330,DYRK2,,,,,,,,,,,,,1.0,109,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
